frame_idx,t_global_s,linear_velocity,reward_state,reward_amount,reward_level,slot1
399,6.65,0,0,0,0,
400,6.66666666666667,0,0,0,0,
401,6.68333333333333,0,0,0,0,
402,6.7,0,0,0,0,
403,6.71666666666667,0,0,0,0,
404,6.73333333333333,0,0,0,0,
405,6.75,0,0,0,0,
406,6.76666666666667,0,0,0,0,
407,6.78333333333333,0,0,0,0,
408,6.8,0,0,0,0,
409,6.81666666666667,0,0,0,0,
410,6.83333333333333,0,0,0,0,
411,6.85,0,0,0,0,
412,6.86666666666667,0,0,0,0,
413,6.88333333333333,0,0,0,0,
414,6.9,0,0,0,0,
415,6.91666666666667,25,0,0,0,4|8.850|29.750|1|3.000
416,6.93333333333333,25,0,0,0,4|8.850|29.500|1|3.000
417,6.95,25,0,0,0,4|8.700|29.250|1|3.000
418,6.96666666666667,25,0,0,0,4|8.550|29.000|1|3.000
419,6.98333333333333,25,0,0,0,4|8.550|28.750|1|3.000
420,7,25,0,0,0,4|8.400|28.500|1|3.000
421,7.01666666666667,25,0,0,0,4|8.250|28.250|1|3.000
422,7.03333333333333,25,0,0,0,4|8.250|28.000|1|3.000
423,7.05,25,0,0,0,4|8.250|27.750|1|3.000
424,7.06666666666667,25,0,0,0,4|8.100|27.500|1|3.000
425,7.08333333333333,25,0,0,0,4|8.100|27.250|1|3.000
426,7.1,25,0,0,0,4|8.100|27.000|1|3.000
427,7.11666666666667,25,0,0,0,4|7.950|26.750|1|3.000
428,7.13333333333333,25,0,0,0,4|7.950|26.500|1|3.000
429,7.15,25,0,0,0,4|7.950|26.250|1|3.000
430,7.16666666666667,25,0,0,0,4|7.950|26.000|1|3.000
431,7.18333333333333,25,0,0,0,4|7.950|25.750|1|3.000
432,7.2,25,0,0,0,4|7.950|25.500|1|3.000
433,7.21666666666667,25,0,0,0,4|7.950|25.250|1|3.000
434,7.23333333333333,25,0,0,0,4|7.800|25.000|1|3.000
435,7.25,25,0,0,0,4|7.650|24.750|1|3.000
436,7.26666666666667,25,0,0,0,4|7.500|24.500|1|3.000
437,7.28333333333333,25,0,0,0,4|7.350|24.250|1|3.000
438,7.3,25,0,0,0,4|7.350|24.000|1|3.000
439,7.31666666666667,25,0,0,0,4|7.200|23.750|1|3.000
440,7.33333333333333,25,0,0,0,4|7.200|23.500|1|3.000
441,7.35,25,0,0,0,4|7.050|23.250|1|3.000
442,7.36666666666667,25,0,0,0,4|6.900|23.000|1|3.000
443,7.38333333333333,25,0,0,0,4|6.900|22.750|1|3.000
444,7.4,25,0,0,0,4|6.900|22.500|1|3.000
