frame_idx,t_global_s,linear_velocity,reward_state,reward_amount,reward_level,slot1
502,8.36666666666667,0,0,0,0,
503,8.38333333333333,0,0,0,0,
504,8.4,0,0,0,0,
505,8.41666666666667,0,0,0,0,
506,8.43333333333333,0,0,0,0,
507,8.45,0,0,0,0,
508,8.46666666666667,0,0,0,0,
509,8.48333333333333,0,0,0,0,
510,8.5,0,0,0,0,
511,8.51666666666667,0,0,0,0,
512,8.53333333333333,0,0,0,0,
513,8.55,0,0,0,0,
514,8.56666666666667,0,0,0,0,
515,8.58333333333333,0,0,0,0,
516,8.6,0,0,0,0,
517,8.61666666666667,0,0,0,0,
518,8.63333333333333,0,0,0,0,
519,8.65,0,0,0,0,
520,8.66666666666667,0,0,0,0,
521,8.68333333333333,0,0,0,0,
522,8.7,0,0,0,0,
523,8.71666666666667,0,0,0,0,
524,8.73333333333333,0,0,0,0,
525,8.75,0,0,0,0,
526,8.76666666666667,0,0,0,0,
527,8.78333333333333,0,0,0,0,
528,8.8,0,0,0,0,
529,8.81666666666667,0,0,0,0,
530,8.83333333333333,0,0,0,0,
531,8.85,0,0,0,0,
532,8.86666666666667,0,0,0,0,
533,8.88333333333333,0,0,0,0,
534,8.9,0,0,0,0,
535,8.91666666666667,0,0,0,0,
536,8.93333333333333,0,0,0,0,
537,8.95,0,0,0,0,
538,8.96666666666667,0,0,0,0,
539,8.98333333333333,0,0,0,0,
540,9,0,0,0,0,
541,9.01666666666667,0,0,0,0,
542,9.03333333333333,0,0,0,0,
543,9.05,0,0,0,0,
544,9.06666666666667,0,0,0,0,
545,9.08333333333333,0,0,0,0,
546,9.1,0,0,0,0,
547,9.11666666666667,0,0,0,0,
548,9.13333333333333,0,0,0,0,
549,9.15,0,0,0,0,
550,9.16666666666667,0,0,0,0,
551,9.18333333333333,0,0,0,0,
552,9.2,0,0,0,0,
553,9.21666666666667,0,0,0,0,
554,9.23333333333333,0,0,0,0,
555,9.25,0,0,0,0,
556,9.26666666666667,0,0,0,0,
557,9.28333333333333,0,0,0,0,
558,9.3,0,0,0,0,
559,9.31666666666667,0,0,0,0,
560,9.33333333333333,0,0,0,0,
561,9.35,0,0,0,0,
562,9.36666666666667,0,0,0,0,
563,9.38333333333333,0,0,0,0,
564,9.4,0,0,0,0,
565,9.41666666666667,0,0,0,0,
566,9.43333333333333,0,0,0,0,
567,9.45,0,0,0,0,
568,9.46666666666667,0,0,0,0,
569,9.48333333333333,0,0,0,0,
570,9.5,0,0,0,0,
571,9.51666666666667,0,0,0,0,
