frame_idx,t_global_s,linear_velocity,reward_state,reward_amount,reward_level,slot1
65,1.083333333,25,0,0,0,1|15.000|13.750|1|1.500
66,1.1,25,0,0,0,1|15.000|13.500|1|1.500
67,1.116666667,25,0,0,0,1|15.000|13.250|1|1.500
68,1.133333333,25,0,0,0,1|15.000|13.000|1|1.500
69,1.15,25,0,0,0,1|15.000|12.750|1|1.500
70,1.166666667,25,0,0,0,1|15.000|12.500|1|1.500
71,1.183333333,25,0,0,0,1|15.000|12.250|1|1.500
72,1.2,25,0,0,0,1|15.000|12.000|1|1.500
73,1.216666667,25,0,0,0,1|15.000|11.750|1|1.500
74,1.233333333,25,0,0,0,1|15.000|11.500|1|1.500
75,1.25,25,0,0,0,1|15.000|11.250|1|1.500
76,1.266666667,25,0,0,0,1|15.000|11.000|1|1.500
77,1.283333333,25,0,0,0,1|15.000|10.750|1|1.500
78,1.3,25,0,0,0,1|15.000|10.500|1|1.500
79,1.316666667,25,0,0,0,1|15.000|10.250|1|1.500
80,1.333333333,25,0,0,0,1|15.000|10.000|1|1.500
81,1.35,25,0,0,0,1|15.000|9.750|1|1.500
82,1.366666667,25,0,0,0,1|15.000|9.500|1|1.500
83,1.383333333,25,0,0,0,1|15.000|9.250|1|1.500
84,1.4,25,0,0,0,1|15.000|9.000|1|1.500
85,1.416666667,25,0,0,0,1|15.000|8.750|1|1.500
86,1.433333333,25,0,0,0,1|15.000|8.500|1|1.500
87,1.45,25,0,0,0,1|15.000|8.250|1|1.500
88,1.466666667,25,0,0,0,1|15.000|8.000|1|1.500
89,1.483333333,25,0,0,0,1|15.000|7.750|1|1.500
90,1.5,25,0,0,0,1|15.000|7.500|1|1.500
91,1.516666667,25,0,0,0,1|15.000|7.250|1|1.500
92,1.533333333,25,0,0,0,1|15.000|7.000|1|1.500
93,1.55,25,0,0,0,1|15.000|6.750|1|1.500
94,1.566666667,25,0,0,0,1|15.000|6.500|1|1.500
95,1.583333333,25,0,0,0,1|15.000|6.250|1|1.500
96,1.6,25,0,0,0,1|15.000|6.000|1|1.500
97,1.616666667,25,0,0,0,1|15.000|5.750|1|1.500
98,1.633333333,25,0,0,0,1|15.000|5.500|1|1.500
99,1.65,25,0,0,0,1|15.000|5.250|1|1.500
100,1.666666667,25,0,0,0,1|15.000|5.000|1|1.500
101,1.683333333,25,0,0,0,1|15.000|4.750|1|1.500
102,1.7,25,0,0,0,1|15.000|4.500|1|1.500
103,1.716666667,25,0,0,0,1|15.000|4.250|1|1.500
104,1.733333333,25,0,0,0,1|15.000|4.000|1|1.500
105,1.75,25,0,0,0,1|15.000|3.750|1|1.500
106,1.766666667,25,0,0,0,1|15.000|3.500|1|1.500
107,1.783333333,25,0,0,0,1|15.000|3.250|1|1.500
108,1.8,25,0,0,0,1|15.000|3.000|1|1.500
109,1.816666667,25,0,0,0,1|15.000|2.750|1|1.500
110,1.833333333,25,0,0,0,1|15.000|2.500|1|1.500
111,1.85,25,0,0,0,1|15.000|2.250|1|1.500
112,1.866666667,25,0,0,0,1|15.000|2.000|1|1.500
113,1.883333333,25,0,0,0,1|15.000|1.750|1|1.500
114,1.9,25,0,0,0,1|15.000|1.500|1|1.500
115,1.916666667,25,0,0,0,1|15.000|1.250|1|1.500
116,1.933333333,25,0,0,0,1|15.000|1.000|1|1.500
117,1.95,25,0,0,0,1|15.000|0.750|1|1.500
118,1.966666667,25,0,0,0,1|15.000|0.500|1|1.500
119,1.983333333,25,0,0,0,1|15.000|0.250|1|1.500
120,2,25,0,1.5,0,1|15.000|0.000|1|1.500
121,2.016666667,0,0,0,0,
122,2.033333333,0,0,0,0,
123,2.05,0,0,0,0,
124,2.066666667,0,0,0,0,
125,2.083333333,0,0,0,0,
126,2.1,0,0,0,0,
127,2.116666667,0,0,0,0,
128,2.133333333,0,0,0,0,
129,2.15,0,0,0,0,
130,2.166666667,0,0,0,0,
131,2.183333333,0,0,0,0,
132,2.2,0,0,0,0,
133,2.216666667,0,0,0,0,
134,2.233333333,0,0,0,0,
135,2.25,0,0,0,0,
136,2.266666667,0,0,0,0,
137,2.283333333,0,0,0,0,
138,2.3,0,0,0,0,
139,2.316666667,25,0,0,0,2|11.900|29.750|1|3.000
140,2.333333333,25,0,0,0,2|11.800|29.500|1|3.000
141,2.35,25,0,0,0,2|11.700|29.250|1|3.000
142,2.366666667,25,0,0,0,2|11.600|29.000|1|3.000
143,2.383333333,25,0,0,0,2|11.500|28.750|1|3.000
144,2.4,25,0,0,0,2|11.400|28.500|1|3.000
145,2.416666667,25,0,0,0,2|11.300|28.250|1|3.000
146,2.433333333,25,0,0,0,2|11.200|28.000|1|3.000
147,2.45,25,0,0,0,2|11.100|27.750|1|3.000
148,2.466666667,25,0,0,0,2|11.000|27.500|1|3.000
149,2.483333333,25,0,0,0,2|10.900|27.250|1|3.000
150,2.5,25,0,0,0,2|10.800|27.000|1|3.000
151,2.516666667,25,0,0,0,2|10.700|26.750|1|3.000
152,2.533333333,25,0,0,0,2|10.600|26.500|1|3.000
153,2.55,25,0,0,0,2|10.500|26.250|1|3.000
154,2.566666667,25,0,0,0,2|10.400|26.000|1|3.000
155,2.583333333,25,0,0,0,2|10.300|25.750|1|3.000
156,2.6,25,0,0,0,2|10.200|25.500|1|3.000
157,2.616666667,25,0,0,0,2|10.100|25.250|1|3.000
158,2.633333333,25,0,0,0,2|10.000|25.000|1|3.000
159,2.65,25,0,0,0,2|9.900|24.750|1|3.000
160,2.666666667,25,0,0,0,2|9.800|24.500|1|3.000
161,2.683333333,25,0,0,0,2|9.700|24.250|1|3.000
162,2.7,25,0,0,0,2|9.600|24.000|1|3.000
163,2.716666667,25,0,0,0,2|9.500|23.750|1|3.000
164,2.733333333,25,0,0,0,2|9.400|23.500|1|3.000
165,2.75,25,0,0,0,2|9.300|23.250|1|3.000
166,2.766666667,25,0,0,0,2|9.200|23.000|1|3.000
167,2.783333333,25,0,0,0,2|9.100|22.750|1|3.000
168,2.8,25,0,0,0,2|9.000|22.500|1|3.000
169,2.816666667,25,0,0,0,2|8.900|22.250|1|3.000
170,2.833333333,25,0,0,0,2|8.800|22.000|1|3.000
171,2.85,25,0,0,0,2|8.700|21.750|1|3.000
172,2.866666667,25,0,0,0,2|8.600|21.500|1|3.000
173,2.883333333,25,0,0,0,2|8.500|21.250|1|3.000
174,2.9,25,0,0,0,2|8.400|21.000|1|3.000
175,2.916666667,25,0,0,0,2|8.300|20.750|1|3.000
176,2.933333333,25,0,0,0,2|8.200|20.500|1|3.000
177,2.95,25,0,0,0,2|8.100|20.250|1|3.000
178,2.966666667,25,0,0,0,2|8.000|20.000|1|3.000
179,2.983333333,25,0,0,0,2|7.900|19.750|1|3.000
180,3,25,0,0,0,2|7.800|19.500|1|3.000
181,3.016666667,25,0,0,0,2|7.700|19.250|1|3.000
182,3.033333333,25,0,0,0,2|7.600|19.000|1|3.000
183,3.05,25,0,0,0,2|7.500|18.750|1|3.000
184,3.066666667,25,0,0,0,2|7.400|18.500|1|3.000
185,3.083333333,25,0,0,0,2|7.300|18.250|1|3.000
186,3.1,25,0,0,0,2|7.200|18.000|1|3.000
187,3.116666667,25,0,0,0,2|7.100|17.750|1|3.000
188,3.133333333,25,0,0,0,2|7.000|17.500|1|3.000
189,3.15,25,0,0,0,2|6.900|17.250|1|3.000
190,3.166666667,25,0,0,0,2|6.800|17.000|1|3.000
191,3.183333333,25,0,0,0,2|6.700|16.750|1|3.000
192,3.2,25,0,0,0,2|6.600|16.500|1|3.000
193,3.216666667,25,0,0,0,2|6.500|16.250|1|3.000
194,3.233333333,25,0,0,0,2|6.400|16.000|1|3.000
195,3.25,25,0,0,0,2|6.300|15.750|1|3.000
196,3.266666667,25,0,0,0,2|6.200|15.500|1|3.000
197,3.283333333,25,0,0,0,2|6.100|15.250|1|3.000
198,3.3,25,0,0,0,2|6.000|15.000|1|3.000
199,3.316666667,25,0,0,0,2|5.900|14.750|1|3.000
200,3.333333333,25,0,0,0,2|5.800|14.500|1|3.000
201,3.35,25,0,0,0,2|5.700|14.250|1|3.000
202,3.366666667,25,0,0,0,2|5.600|14.000|1|3.000
203,3.383333333,25,0,0,0,2|5.500|13.750|1|3.000
204,3.4,25,0,0,0,2|5.400|13.500|1|3.000
205,3.416666667,25,0,0,0,2|5.300|13.250|1|3.000
206,3.433333333,25,0,0,0,2|5.200|13.000|1|3.000
207,3.45,25,0,0,0,2|5.100|12.750|1|3.000
208,3.466666667,25,0,0,0,2|5.000|12.500|1|3.000
209,3.483333333,25,0,0,0,2|4.900|12.250|1|3.000
210,3.5,25,0,0,0,2|4.800|12.000|1|3.000
211,3.516666667,25,0,0,0,2|4.700|11.750|1|3.000
212,3.533333333,25,0,0,0,2|4.600|11.500|1|3.000
213,3.55,25,0,0,0,2|4.500|11.250|1|3.000
214,3.566666667,25,0,0,0,2|4.400|11.000|1|3.000
215,3.583333333,25,0,0,0,2|4.300|10.750|1|3.000
216,3.6,25,0,0,0,2|4.200|10.500|1|3.000
217,3.616666667,25,0,0,0,2|4.100|10.250|1|3.000
218,3.633333333,25,0,0,0,2|4.000|10.000|1|3.000
219,3.65,25,0,0,0,2|3.900|9.750|1|3.000
220,3.666666667,25,0,0,0,2|3.800|9.500|1|3.000
221,3.683333333,25,0,0,0,2|3.700|9.250|1|3.000
222,3.7,25,0,0,0,2|3.600|9.000|1|3.000
223,3.716666667,25,0,0,0,2|3.500|8.750|1|3.000
224,3.733333333,25,0,0,0,2|3.400|8.500|1|3.000
225,3.75,25,0,0,0,2|3.300|8.250|1|3.000
226,3.766666667,25,0,0,0,2|3.200|8.000|1|3.000
227,3.783333333,25,0,0,0,2|3.100|7.750|1|3.000
228,3.8,25,0,0,0,2|3.000|7.500|1|3.000
229,3.816666667,25,0,0,0,2|2.900|7.250|1|3.000
230,3.833333333,25,0,0,0,2|2.800|7.000|1|3.000
231,3.85,25,0,0,0,2|2.700|6.750|1|3.000
232,3.866666667,25,0,0,0,2|2.600|6.500|1|3.000
233,3.883333333,25,0,0,0,2|2.500|6.250|1|3.000
234,3.9,25,0,0,0,2|2.400|6.000|1|3.000
235,3.916666667,25,0,0,0,2|2.300|5.750|1|3.000
236,3.933333333,25,0,0,0,2|2.200|5.500|1|3.000
237,3.95,25,0,0,0,2|2.100|5.250|1|3.000
238,3.966666667,25,0,0,0,2|2.000|5.000|1|3.000
239,3.983333333,25,0,0,0,2|1.900|4.750|1|3.000
240,4,25,0,0,0,2|1.800|4.500|1|3.000
241,4.016666667,25,0,0,0,2|1.700|4.250|1|3.000
242,4.033333333,25,0,0,0,2|1.600|4.000|1|3.000
243,4.05,25,0,0,0,2|1.500|3.750|1|3.000
244,4.066666667,25,0,0,0,2|1.400|3.500|1|3.000
245,4.083333333,25,0,0,0,2|1.300|3.250|1|3.000
246,4.1,25,0,0,0,2|1.200|3.000|1|3.000
247,4.116666667,25,0,0,0,2|1.100|2.750|1|3.000
248,4.133333333,25,0,0,0,2|1.000|2.500|1|3.000
249,4.15,25,0,0,0,2|0.900|2.250|1|3.000
250,4.166666667,25,0,0,0,2|0.800|2.000|1|3.000
251,4.183333333,25,0,0,0,2|0.700|1.750|1|3.000
252,4.2,25,0,0,0,2|0.600|1.500|1|3.000
253,4.216666667,25,0,0,0,2|0.500|1.250|1|3.000
254,4.233333333,25,0,0,0,2|0.400|1.000|1|3.000
255,4.25,25,0,0,0,2|0.300|0.750|1|3.000
256,4.266666667,25,0,0,0,2|0.200|0.500|1|3.000
257,4.283333333,25,0,0,0,2|0.100|0.250|1|3.000
258,4.3,25,1,1.5,3,2|0.000|0.000|1|3.000
259,4.316666667,0,0,0,0,
260,4.333333333,0,0,0,0,
261,4.35,0,0,0,0,
262,4.366666667,0,0,0,0,
263,4.383333333,0,0,0,0,
264,4.4,0,0,0,0,
265,4.416666667,0,0,0,0,
266,4.433333333,0,0,0,0,
267,4.45,0,0,0,0,
268,4.466666667,0,0,0,0,
269,4.483333333,0,0,0,0,
270,4.5,0,0,0,0,
271,4.516666667,0,0,0,0,
272,4.533333333,0,0,0,0,
273,4.55,0,0,0,0,
274,4.566666667,0,0,0,0,
275,4.583333333,0,0,0,0,
276,4.6,0,0,0,0,
277,4.616666667,25,0,0,0,3|-15.000|29.750|1|1.500
278,4.633333333,25,0,0,0,3|-14.750|29.500|1|1.500
279,4.65,25,0,0,0,3|-14.750|29.250|1|1.500
280,4.666666667,25,0,0,0,3|-14.500|29.000|1|1.500
281,4.683333333,25,0,0,0,3|-14.250|28.750|1|1.500
282,4.7,25,0,0,0,3|-14.250|28.500|1|1.500
283,4.716666667,25,0,0,0,3|-14.250|28.250|1|1.500
284,4.733333333,25,0,0,0,3|-14.250|28.000|1|1.500
285,4.75,25,0,0,0,3|-14.000|27.750|1|1.500
286,4.766666667,25,0,0,0,3|-14.000|27.500|1|1.500
287,4.783333333,25,0,0,0,3|-13.750|27.250|1|1.500
288,4.8,25,0,0,0,3|-13.750|27.000|1|1.500
289,4.816666667,25,0,0,0,3|-13.500|26.750|1|1.500
290,4.833333333,25,0,0,0,3|-13.500|26.500|1|1.500
291,4.85,25,0,0,0,3|-13.500|26.250|1|1.500
292,4.866666667,25,0,0,0,3|-13.500|26.000|1|1.500
293,4.883333333,25,0,0,0,3|-13.250|25.750|1|1.500
294,4.9,25,0,0,0,3|-13.000|25.500|1|1.500
295,4.916666667,25,0,0,0,3|-12.750|25.250|1|1.500
296,4.933333333,25,0,0,0,3|-12.500|25.000|1|1.500
297,4.95,25,0,0,0,3|-12.250|24.750|1|1.500
298,4.966666667,25,0,0,0,3|-12.250|24.500|1|1.500
299,4.983333333,25,0,0,0,3|-12.000|24.250|1|1.500
300,5,25,0,0,0,3|-12.000|24.000|1|1.500
301,5.016666667,25,0,0,0,3|-12.000|23.750|1|1.500
302,5.033333333,25,0,0,0,3|-12.000|23.500|1|1.500
303,5.05,25,0,0,0,3|-12.000|23.250|1|1.500
304,5.066666667,25,0,0,0,3|-12.000|23.000|1|1.500
305,5.083333333,25,0,0,0,3|-11.750|22.750|1|1.500
306,5.1,25,0,0,0,3|-11.500|22.500|1|1.500
307,5.116666667,25,0,0,0,3|-11.250|22.250|1|1.500
308,5.133333333,25,0,0,0,3|-11.000|22.000|1|1.500
309,5.15,25,0,0,0,3|-10.750|21.750|1|1.500
310,5.166666667,25,0,0,0,3|-10.500|21.500|1|1.500
311,5.183333333,25,0,0,0,3|-10.250|21.250|1|1.500
312,5.2,25,0,0,0,3|-10.250|21.000|1|1.500
313,5.216666667,25,0,0,0,3|-10.000|20.750|1|1.500
314,5.233333333,25,0,0,0,3|-9.750|20.500|1|1.500
315,5.25,25,0,0,0,3|-9.750|20.250|1|1.500
316,5.266666667,25,0,0,0,3|-9.500|20.000|1|1.500
317,5.283333333,25,0,0,0,3|-9.500|19.750|1|1.500
318,5.3,25,0,0,0,3|-9.500|19.500|1|1.500
319,5.316666667,25,0,0,0,3|-9.500|19.250|1|1.500
320,5.333333333,25,0,0,0,3|-9.500|19.000|1|1.500
321,5.35,25,0,0,0,3|-9.500|18.750|1|1.500
322,5.366666667,25,0,0,0,3|-9.250|18.500|1|1.500
323,5.383333333,25,0,0,0,3|-9.000|18.250|1|1.500
324,5.4,25,0,0,0,3|-9.000|18.000|1|1.500
325,5.416666667,25,0,0,0,3|-8.750|17.750|1|1.500
326,5.433333333,25,0,0,0,3|-8.500|17.500|1|1.500
327,5.45,25,0,0,0,3|-8.250|17.250|1|1.500
328,5.466666667,25,0,0,0,3|-8.000|17.000|1|1.500
329,5.483333333,25,0,0,0,3|-7.750|16.750|1|1.500
330,5.5,25,0,0,0,3|-7.750|16.500|1|1.500
331,5.516666667,25,0,0,0,3|-7.500|16.250|1|1.500
332,5.533333333,25,0,0,0,3|-7.250|16.000|1|1.500
333,5.55,25,0,0,0,3|-7.250|15.750|1|1.500
334,5.566666667,25,0,0,0,3|-7.250|15.500|1|1.500
335,5.583333333,25,0,0,0,3|-7.000|15.250|1|1.500
336,5.6,25,0,0,0,3|-6.750|15.000|1|1.500
337,5.616666667,25,0,0,0,3|-6.750|14.750|1|1.500
338,5.633333333,25,0,0,0,3|-6.750|14.500|1|1.500
339,5.65,25,0,0,0,3|-6.750|14.250|1|1.500
340,5.666666667,25,0,0,0,3|-6.500|14.000|1|1.500
341,5.683333333,25,0,0,0,3|-6.500|13.750|1|1.500
342,5.7,25,0,0,0,3|-6.500|13.500|1|1.500
343,5.716666667,25,0,0,0,3|-6.500|13.250|1|1.500
344,5.733333333,25,0,0,0,3|-6.500|13.000|1|1.500
345,5.75,25,0,0,0,3|-6.500|12.750|1|1.500
346,5.766666667,25,0,0,0,3|-6.250|12.500|1|1.500
347,5.783333333,25,0,0,0,3|-6.000|12.250|1|1.500
348,5.8,25,0,0,0,3|-5.750|12.000|1|1.500
349,5.816666667,25,0,0,0,3|-5.500|11.750|1|1.500
350,5.833333333,25,0,0,0,3|-5.500|11.500|1|1.500
351,5.85,25,0,0,0,3|-5.250|11.250|1|1.500
352,5.866666667,25,0,0,0,3|-5.250|11.000|1|1.500
353,5.883333333,25,0,0,0,3|-5.000|10.750|1|1.500
354,5.9,25,0,0,0,3|-4.750|10.500|1|1.500
355,5.916666667,25,0,0,0,3|-4.750|10.250|1|1.500
356,5.933333333,25,0,0,0,3|-4.500|10.000|1|1.500
357,5.95,25,0,0,0,3|-4.250|9.750|1|1.500
358,5.966666667,25,0,0,0,3|-4.000|9.500|1|1.500
359,5.983333333,25,0,0,0,3|-4.000|9.250|1|1.500
360,6,25,0,0,0,3|-3.750|9.000|1|1.500
361,6.016666667,25,0,0,0,3|-3.750|8.750|1|1.500
362,6.033333333,25,0,0,0,3|-3.500|8.500|1|1.500
363,6.05,25,0,0,0,3|-3.500|8.250|1|1.500
364,6.066666667,25,0,0,0,3|-3.250|8.000|1|1.500
365,6.083333333,25,0,0,0,3|-3.000|7.750|1|1.500
366,6.1,25,0,0,0,3|-2.750|7.500|1|1.500
367,6.116666667,25,0,0,0,3|-2.750|7.250|1|1.500
368,6.133333333,25,0,0,0,3|-2.750|7.000|1|1.500
369,6.15,25,0,0,0,3|-2.750|6.750|1|1.500
370,6.166666667,25,0,0,0,3|-2.750|6.500|1|1.500
371,6.183333333,25,0,0,0,3|-2.750|6.250|1|1.500
372,6.2,25,0,0,0,3|-2.750|6.000|1|1.500
373,6.216666667,25,0,0,0,3|-2.750|5.750|1|1.500
374,6.233333333,25,0,0,0,3|-2.750|5.500|1|1.500
375,6.25,25,0,0,0,3|-2.750|5.250|1|1.500
376,6.266666667,25,0,0,0,3|-2.750|5.000|1|1.500
377,6.283333333,25,0,0,0,3|-2.500|4.750|1|1.500
378,6.3,25,0,0,0,3|-2.500|4.500|1|1.500
379,6.316666667,25,0,0,0,3|-2.250|4.250|1|1.500
380,6.333333333,25,0,0,0,3|-2.250|4.000|1|1.500
381,6.35,25,0,0,0,3|-2.000|3.750|1|1.500
382,6.366666667,25,0,0,0,3|-1.750|3.500|1|1.500
383,6.383333333,25,0,0,0,3|-1.500|3.250|1|1.500
384,6.4,25,0,0,0,3|-1.250|3.000|1|1.500
385,6.416666667,25,0,0,0,3|-1.000|2.750|1|1.500
386,6.433333333,25,0,0,0,3|-0.750|2.500|1|1.500
387,6.45,25,0,0,0,3|-0.500|2.250|1|1.500
388,6.466666667,25,0,0,0,3|-0.500|2.000|1|1.500
389,6.483333333,25,0,0,0,3|-0.500|1.750|1|1.500
390,6.5,25,0,0,0,3|-0.500|1.500|1|1.500
391,6.516666667,25,0,0,0,3|-0.250|1.250|1|1.500
392,6.533333333,25,0,0,0,3|0.000|1.000|1|1.500
393,6.55,25,0,0,0,3|0.000|0.750|1|1.500
394,6.566666667,25,0,0,0,3|0.000|0.500|1|1.500
395,6.583333333,25,0,0,0,3|0.000|0.250|1|1.500
396,6.6,25,1,1.5,4,3|0.000|0.000|1|1.500
397,6.616666667,0,0,0,0,
398,6.633333333,0,0,0,0,
399,6.65,0,0,0,0,
400,6.666666667,0,0,0,0,
401,6.683333333,0,0,0,0,
402,6.7,0,0,0,0,
403,6.716666667,0,0,0,0,
404,6.733333333,0,0,0,0,
405,6.75,0,0,0,0,
406,6.766666667,0,0,0,0,
407,6.783333333,0,0,0,0,
408,6.8,0,0,0,0,
409,6.816666667,0,0,0,0,
410,6.833333333,0,0,0,0,
411,6.85,0,0,0,0,
412,6.866666667,0,0,0,0,
413,6.883333333,0,0,0,0,
414,6.9,0,0,0,0,
415,6.916666667,25,0,0,0,4|12.000|29.750|1|3.000
416,6.933333333,25,0,0,0,4|12.000|29.500|1|3.000
417,6.95,25,0,0,0,4|12.000|29.250|1|3.000
418,6.966666667,25,0,0,0,4|12.000|29.000|1|3.000
419,6.983333333,25,0,0,0,4|12.000|28.750|1|3.000
420,7,25,0,0,0,4|12.000|28.500|1|3.000
421,7.016666667,25,0,0,0,4|12.000|28.250|1|3.000
422,7.033333333,25,0,0,0,4|12.000|28.000|1|3.000
423,7.05,25,0,0,0,4|12.000|27.750|1|3.000
424,7.066666667,25,0,0,0,4|12.000|27.500|1|3.000
425,7.083333333,25,0,0,0,4|12.000|27.250|1|3.000
426,7.1,25,0,0,0,4|12.000|27.000|1|3.000
427,7.116666667,25,0,0,0,4|12.000|26.750|1|3.000
428,7.133333333,25,0,0,0,4|12.000|26.500|1|3.000
429,7.15,25,0,0,0,4|12.000|26.250|1|3.000
430,7.166666667,25,0,0,0,4|12.000|26.000|1|3.000
431,7.183333333,25,0,0,0,4|12.000|25.750|1|3.000
432,7.2,25,0,0,0,4|12.000|25.500|1|3.000
433,7.216666667,25,0,0,0,4|12.000|25.250|1|3.000
434,7.233333333,25,0,0,0,4|12.000|25.000|1|3.000
435,7.25,25,0,0,0,4|12.000|24.750|1|3.000
436,7.266666667,25,0,0,0,4|12.000|24.500|1|3.000
437,7.283333333,25,0,0,0,4|12.000|24.250|1|3.000
438,7.3,25,0,0,0,4|12.000|24.000|1|3.000
439,7.316666667,25,0,0,0,4|12.000|23.750|1|3.000
440,7.333333333,25,0,0,0,4|12.000|23.500|1|3.000
441,7.35,25,0,0,0,4|12.000|23.250|1|3.000
442,7.366666667,25,0,0,0,4|12.000|23.000|1|3.000
443,7.383333333,25,0,0,0,4|12.000|22.750|1|3.000
444,7.4,25,0,0,0,4|12.000|22.500|1|3.000
445,7.416666667,25,0,0,0,4|12.000|22.250|1|3.000
446,7.433333333,25,0,0,0,4|12.000|22.000|1|3.000
447,7.45,25,0,0,0,4|12.000|21.750|1|3.000
448,7.466666667,25,0,0,0,4|12.000|21.500|1|3.000
449,7.483333333,25,0,0,0,4|12.000|21.250|1|3.000
450,7.5,25,0,0,0,4|12.000|21.000|1|3.000
451,7.516666667,25,0,0,0,4|12.000|20.750|1|3.000
452,7.533333333,25,0,0,0,4|12.000|20.500|1|3.000
453,7.55,25,0,0,0,4|12.000|20.250|1|3.000
454,7.566666667,25,0,0,0,4|12.000|20.000|1|3.000
455,7.583333333,25,0,0,0,4|12.000|19.750|1|3.000
456,7.6,25,0,0,0,4|12.000|19.500|1|3.000
457,7.616666667,25,0,0,0,4|12.000|19.250|1|3.000
458,7.633333333,25,0,0,0,4|12.000|19.000|1|3.000
459,7.65,25,0,0,0,4|12.000|18.750|1|3.000
460,7.666666667,25,0,0,0,4|12.000|18.500|1|3.000
461,7.683333333,25,0,0,0,4|12.000|18.250|1|3.000
462,7.7,25,0,0,0,4|12.000|18.000|1|3.000
463,7.716666667,25,0,0,0,4|12.000|17.750|1|3.000
464,7.733333333,25,0,0,0,4|12.000|17.500|1|3.000
465,7.75,25,0,0,0,4|12.000|17.250|1|3.000
466,7.766666667,25,0,0,0,4|12.000|17.000|1|3.000
